,trip,lon,lat,x,y,x_std,y_std,dist_colony,step_distance,step_direction
4080,simulation_20,-77.34310150146484,-11.74743938446045,-8804.971444994644,2845.211352179493,-0.29349904816648814,0.09484037840598311,9077.563997576795,951.0864271528486,-58.08352785831187
4081,simulation_20,-77.33650970458984,-11.748693466186523,-8071.223258414738,2705.616608928253,-0.26904077528049125,0.09018722029760842,8352.157742673937,731.815191083055,6.277916197920433
4082,simulation_20,-77.32852172851562,-11.749397277832031,-7182.063129538394,2627.2737035902937,-0.23940210431794645,0.08757579011967646,7506.095527077562,874.0493163902589,-5.854049380208437
4083,simulation_20,-77.31847381591797,-11.750251770019531,-6063.60669235583,2532.1581979225284,-0.20212022307852767,0.08440527326408429,6453.792275885167,1099.1436004475643,-0.17787711765726044
4084,simulation_20,-77.3009262084961,-11.751951217651367,-4110.341843821359,2342.9887435698965,-0.1370113947940453,0.07809962478566322,4656.437177634453,1921.6611023556195,0.6857861320096816
4085,simulation_20,-77.29075622558594,-11.75761604309082,-2978.297477257686,1712.4238957277903,-0.09927658257525619,0.057080796524259673,3381.3986211646397,1275.127064475338,23.987404703722888
4086,simulation_20,-77.28087615966797,-11.759573936462402,-1878.524442974147,1494.4862471385907,-0.06261748143247156,0.04981620823795302,2369.726040382716,1098.5295726133402,-18.19471877776914
4087,simulation_20,-77.27359771728516,-11.757050514221191,-1068.3441536255011,1775.374224813711,-0.0356114717875167,0.0591791408271237,2060.5487895497804,841.4461461740406,-30.943651444708053
4088,simulation_20,-77.27120208740234,-11.762347221374512,-801.6810395212299,1185.7854765115126,-0.02672270131737433,0.03952618255038375,1421.987392007482,644.8026134057608,85.61658738370281
4089,simulation_20,-77.27106475830078,-11.763856887817383,-786.3946189674818,1017.7410061185741,-0.026213153965582728,0.03392470020395247,1276.1223176488097,168.70953406759153,18.794111200719527
4203,simulation_21,-77.27017211914062,-11.764785766601562,-687.0328853681197,914.3453559841951,-0.022901096178937323,0.030478178532806502,1135.0793339047764,353.94458984764935,-36.37155882758003
4204,simulation_21,-77.27186584472656,-11.762683868408203,-875.5654055310121,1148.3125150151718,-0.029185513517700403,0.038277083833839064,1432.9513821464127,298.0062308558504,9.05698596431455
4205,simulation_21,-77.27244567871094,-11.762321472167969,-940.1080700912815,1188.6516803653403,-0.03133693566970938,0.03962172267884468,1503.3083541968647,74.96590844394022,-19.176180165869823
4206,simulation_21,-77.27677917480469,-11.761688232421875,-1422.479563120664,1259.139064029845,-0.047415985437355465,0.04197130213432817,1877.4244464932353,477.4745590858773,-24.065441398660937
4207,simulation_21,-77.27604675292969,-11.759692192077637,-1340.9519868340076,1481.322940550641,-0.044698399561133584,0.04937743135168804,1979.3170229445934,236.08533555539645,101.27121215154239
4208,simulation_21,-77.27810668945312,-11.757603645324707,-1570.2482951402283,1713.8039198055592,-0.05234160983800761,0.057126797326851976,2302.2356923608477,323.17283218073925,-63.75779527239314
4209,simulation_21,-77.27972412109375,-11.756587982177734,-1750.2883594399273,1826.8597384843206,-0.05834294531466424,0.06089532461614402,2504.708885606349,209.40443337281445,-13.32618106147794
4210,simulation_21,-77.27904510498047,-11.752053260803223,-1674.7055022575064,2331.6300838528755,-0.05582351674191688,0.07772100279509585,2850.3656694300707,510.16545332125065,65.66392603945945
4211,simulation_21,-77.27688598632812,-11.750541687011719,-1434.3690013291346,2499.886865642394,-0.047812300044304486,0.0833295621880798,2867.2912693302515,289.2681867959085,46.09252004472768
4212,simulation_21,-77.28065490722656,-11.7479887008667,-1853.896320970886,2784.065669964501,-0.06179654403236287,0.0928021889988167,3323.4278412854283,499.462530881863,-109.75458802753678
4213,simulation_21,-77.27849578857422,-11.744587898254395,-1613.5598200425143,3162.6168900663447,-0.05378532733475048,0.10542056300221149,3535.1932420627804,445.72276018689115,87.18688407041492
4214,simulation_21,-77.28224182128906,-11.743622779846191,-2030.5394029253077,3270.0464567357403,-0.06768464676417693,0.10900154855785801,3826.887903426706,422.14896813280353,-107.12232991617856
4215,simulation_21,-77.28050994873047,-11.742167472839355,-1837.7606548308188,3432.0400523261537,-0.06125868849436063,0.11440133507753845,3875.051687324087,248.72923591786804,124.61908054827
4216,simulation_21,-77.28205108642578,-11.740779876708984,-2009.3082632673245,3586.4965933379826,-0.06697694210891082,0.11954988644459942,4090.556961091195,228.18139380859625,-96.75972501952936
4217,simulation_21,-77.28260040283203,-11.740809440612793,-2070.4539454823166,3583.205766690995,-0.06901513151607722,0.11944019222303316,4116.814829953893,59.956782450691506,-45.74831330094128
4218,simulation_21,-77.27910614013672,-11.738040924072266,-1681.4994669480611,3891.375758826624,-0.056049982231602034,0.1297125252942208,4225.267228751458,489.88942826828713,144.16593823823158
4219,simulation_21,-77.27877807617188,-11.73836898803711,-1644.9819067363298,3854.8581986148924,-0.05483273022454433,0.1284952732871631,4177.747449527904,51.106479932839974,84.58591592279274
4220,simulation_21,-77.28396606445312,-11.739143371582031,-2222.4689054334776,3768.6597716034803,-0.07408229684778259,0.12562199238678268,4351.68015547172,571.9419705871583,125.7258472192105
4221,simulation_21,-77.28468322753906,-11.738347053527832,-2302.297990547495,3857.299779675561,-0.07674326635158317,0.1285766593225187,4467.584741133644,118.17765386057404,57.26397455816988
4222,simulation_21,-77.29000091552734,-11.741055488586426,-2894.2221642120717,3555.8175965321966,-0.09647407214040239,0.11852725321773988,4546.710526843582,653.2693396661372,-76.07958910058966
4223,simulation_21,-77.29238891601562,-11.743410110473633,-3160.036032730023,3293.7191774543917,-0.1053345344243341,0.10979063924847972,4518.819667463207,369.3592675212338,-17.7185376400962
4224,simulation_21,-77.29094696044922,-11.742094039916992,-2999.528616915669,3440.2140410944776,-0.0999842872305223,0.11467380136981592,4523.1249418315365,214.84017177641954,-177.7875918805862
4225,simulation_21,-77.29064178466797,-11.744647979736328,-2965.5587934628957,3155.92908107408,-0.09885195978209652,0.10519763603580266,4288.260445742299,286.22383968379427,126.31772207845555
4226,simulation_21,-77.28727722167969,-11.744034767150879,-2591.041489896069,3224.1871950744962,-0.0863680496632023,0.1074729065024832,4102.447122626823,372.9761294412027,-93.8720213128559
4227,simulation_21,-77.28608703613281,-11.745156288146973,-2458.559178430253,3099.348093885554,-0.08195197261434176,0.10331160312951847,3924.2099769814727,180.02544650639857,54.448904859817915
4228,simulation_21,-77.28666687011719,-11.74680233001709,-2523.101842990522,2916.1233586371577,-0.08410339476635073,0.09720411195457192,3821.6985526719855,193.81543275626095,65.1242399165709
4229,simulation_21,-77.28721618652344,-11.750513076782227,-2584.247525205514,2503.0715365910914,-0.08614158417351714,0.08343571788636972,3558.961267209809,417.3674513010653,-10.781840899056078
4230,simulation_21,-77.28579711914062,-11.751510620117188,-2426.2878461501177,2392.032676179838,-0.08087626153833725,0.07973442253932793,3371.062477051595,190.38378392786254,-62.56787023340519
4231,simulation_21,-77.28340911865234,-11.752009391784668,-2160.473977632166,2336.5132459742113,-0.07201579925440554,0.07788377486580704,3151.661197787042,266.09849796133597,-23.63563293850666
4232,simulation_21,-77.28155517578125,-11.752696990966797,-1954.1073001565676,2259.9749875071816,-0.06513691000521891,0.07533249958357272,2960.9670880215194,216.0521308230129,8.70513369048119
4233,simulation_21,-77.28301239013672,-11.757781028747559,-2116.3132071435607,1694.0589599236346,-0.07054377357145203,0.056468631997454485,2676.266503071423,587.775161879057,84.92653040072382
4234,simulation_21,-77.2828369140625,-11.759621620178223,-2096.780558658216,1489.178462224095,-0.06989268528860719,0.0496392820741365,2536.0046458174775,205.77098381842444,-21.007010955108967
4235,simulation_21,-77.28221130371094,-11.76188850402832,-2027.1424205800306,1236.8463673889626,-0.06757141401933435,0.04122821224629875,2338.4146979990674,261.37996455016304,-9.787069695193281
4236,simulation_21,-77.2793960571289,-11.763157844543457,-1713.770799228196,1095.5531329650833,-0.057125693307606536,0.03651843776550277,2003.7663282257256,337.7640659092886,-50.151820628123346
4237,simulation_21,-77.27847290039062,-11.766292572021484,-1611.0120832835564,746.6193526861264,-0.053700402776118546,0.024887311756204213,1744.9400472310817,363.1461936377632,49.188637374584545
4238,simulation_21,-77.27708435058594,-11.769378662109375,-1456.4493865734373,403.0995130199555,-0.04854831288578124,0.013436650433998517,1481.7061142682983,375.3689358977536,-7.68990650796718
4239,simulation_21,-77.2761459350586,-11.7719144821167,-1351.992179456159,120.8315112670665,-0.04506640598187196,0.00402771704223555,1329.0579123426712,300.22070589648473,3.8580011438624524
4240,simulation_21,-77.27680969238281,-11.771698951721191,-1425.876545465941,144.8226990805877,-0.04752921818219803,0.004827423302686257,1403.3771573422516,76.20542687794484,128.26449122403992
4241,simulation_21,-77.27709197998047,-11.771519660949707,-1457.2986321597566,164.7799703590921,-0.048576621071991885,0.005492665678636403,1436.1308738719902,36.66805596198266,14.6246325829988
4242,simulation_21,-77.27429962158203,-11.76875114440918,-1146.4747475668798,472.9499624947208,-0.038215824918895996,0.015764998749824028,1217.943591788116,433.0822175746287,101.6625026128782
4243,simulation_21,-77.27403259277344,-11.769432067871094,-1116.7511520457033,397.1547939157202,-0.03722503840152344,0.013238493130524005,1163.1690338459046,81.18893919290875,114.36042368173712
4244,simulation_21,-77.2767105102539,-11.770495414733887,-1414.8363528437899,278.7911903224628,-0.04716121176145966,0.009293039677415427,1412.8588761532087,314.9088276596449,88.92427011276777
4245,simulation_21,-77.27738952636719,-11.771064758300781,-1490.4192100262107,215.4162384433824,-0.04968064033420703,0.00718054128144608,1474.8875853101267,97.42390709926596,-18.501785585893117
4246,simulation_21,-77.28202819824219,-11.77320384979248,-2006.7605265083664,-22.690992820901112,-0.06689201755027888,-0.0007563664273633703,1964.6759130921155,558.7540284879851,15.356629503076448
4247,simulation_21,-77.28205108642578,-11.773347854614258,-2009.3082632673245,-38.72050326267856,-0.06697694210891082,-0.0012906834420892855,1967.4195628778714,16.222389934250568,-55.932592877395564
4248,simulation_21,-77.2802734375,-11.771491050720215,-1811.4340416549194,167.9646413077896,-0.06038113472183065,0.00559882137692632,1781.2697273392157,283.27216309763577,-145.6996954881617
4249,simulation_21,-77.27631378173828,-11.772002220153809,-1370.6755823551844,111.06518702439415,-0.045689186078506146,0.003702172900813138,1346.4326197811556,435.22391084397896,54.36811244510492
4250,simulation_21,-77.27593231201172,-11.769082069396973,-1328.2133030392176,436.1139351881196,-0.04427377676797392,0.01453713117293732,1371.469333182579,327.6960537607759,-90.22468568369015
4400,simulation_22,-77.26596069335938,-11.78384017944336,-218.24932171984676,-1206.6454958483441,-0.007274977390661559,-0.040221516528278135,1225.4147697350495,,
4402,simulation_22,-77.25948333740234,-11.763660430908203,502.7601810652687,1039.609079966297,0.016758672702175622,0.03465363599887657,1150.234888156216,893.7016131040871,-14.242726542695266
4403,simulation_22,-77.26318359375,-11.75848388671875,90.87607170039118,1615.822210283966,0.003029202390013039,0.05386074034279886,1618.2695981284805,703.293462817239,-43.54506683993367
4404,simulation_22,-77.26836395263672,-11.754084587097168,-485.7616814104373,2105.5184464953522,-0.016192056047014576,0.07018394821651174,2158.556149574272,747.3350874604748,-14.076506118903126
4405,simulation_22,-77.2712173461914,-11.747159957885742,-803.3795306938686,2876.314971778439,-0.02677931768979562,0.09587716572594797,2981.9114158039065,831.1584741505252,27.090555218187262
4406,simulation_22,-77.2746353149414,-11.74428653717041,-1183.8415533649306,3196.162090725958,-0.039461385112164356,0.10653873635753193,3399.813114279304,490.9735274615663,-27.378097231275547
4407,simulation_22,-77.27381134033203,-11.736104965209961,-1092.1230300424425,4106.8718263551555,-0.03640410100141475,0.13689572754517185,4243.775263688845,915.1263446048331,54.98044557213501
4408,simulation_22,-77.27813720703125,-11.731918334960938,-1573.6452774855056,4572.89534184789,-0.052454842582850186,0.15242984472826301,4825.452748794194,662.9117563871381,-50.96415048422699
4409,simulation_22,-77.27997589111328,-11.726960182189941,-1778.3134637884652,5124.798817257168,-0.05927711545961551,0.1708266272419056,5412.468696106293,587.1587209989708,25.376680163109597
4410,simulation_22,-77.2787094116211,-11.720605850219727,-1637.3386964594558,5832.114234962884,-0.054577956548648526,0.19440380783209615,6048.414501694882,720.6583366336182,30.998698821221012
4411,simulation_22,-77.27767944335938,-11.715764999389648,-1522.6905423063456,6370.9605594825025,-0.05075635141021152,0.21236535198275008,6543.062253865587,550.4156409626664,0.725584292297123
4412,simulation_22,-77.2825698852539,-11.710497856140137,-2067.056963137039,6957.258481137713,-0.06890189877123463,0.23190861603792376,7245.63490306792,792.3805793808875,-54.04422615444747
4413,simulation_22,-77.28358459472656,-11.7035551071167,-2180.0066261175107,7730.071964688308,-0.07266688753725035,0.25766906548961027,8019.335715577833,780.6875542125875,34.13132754710364
4414,simulation_22,-77.28958129882812,-11.69961929321289,-2847.5136569645083,8168.176531530795,-0.09491712189881694,0.2722725510510265,8630.872521396237,786.8757773214116,-48.02366512376733
4415,simulation_22,-77.29196166992188,-11.694470405578613,-3112.4782798961405,8741.311146598056,-0.10374927599653802,0.2913770382199352,9257.288732485431,629.1294831305896,31.81141983294441
4416,simulation_22,-77.29798889160156,-11.689401626586914,-3783.3822930884153,9305.528683008964,-0.12611274310294718,0.31018428943363213,10015.7433033769,866.0074775679661,-24.987780927837377
4417,simulation_22,-77.30197143554688,-11.68231201171875,-4226.688489147108,10094.690144096206,-0.1408896163049036,0.3364896714698736,10910.067809942322,900.6852964795296,20.529032269506047
4418,simulation_22,-77.30517578125,-11.677620887756348,-4583.371635401229,10616.870023984307,-0.15277905451337428,0.3538956674661436,11526.38944490163,628.2361020075622,-4.964158791457919
4419,simulation_22,-77.31224822998047,-11.672887802124023,-5370.622293919252,11143.720754597165,-0.17902074313064173,0.3714573584865722,12322.149608196169,933.7853852936156,-21.87353485740971
